time,event,p1,p2
49.28288927628756,3,360,130.0
49.28322701869117,3,19,491.0
49.290367532319486,3,153,227.0
49.38678919210299,3,286,10.0
49.398589168980806,6,143,181.0
49.42244417463438,2,25,
49.47955741765284,10,91,
49.50881694548448,3,427,30.0
49.51097363343135,2,299,
49.536725133933416,7,126,147.0
49.71846695480073,3,139,327.0
49.85590599154972,2,89,
49.856035318963876,3,313,450.0
49.89830838353401,7,154,388.0
49.953162198419164,7,461,304.0
50.08508556288312,2,140,
